Week,dengue-incidence,_interpolatedadmiralty,_interpolatedang-mo-kio,_interpolatedboon-lay-east,_interpolatedchangi,_interpolatedchoa-chu-kang-south,_interpolatedclementi,_interpolatedeast-coast-parkway,_interpolatedkhatib,_interpolatedmarina-barrage,_interpolatednewton,_interpolatedpasir-panjang,_interpolatedseletar,_interpolatedsembawang,_interpolatedtai-seng,_interpolatedtengah,_interpolatedtuas-south,_zeroed_admiralty,_zeroed_ang-mo-kio,_zeroed_boon-lay-east,_zeroed_changi,_zeroed_choa-chu-kang-south,_zeroed_clementi,_zeroed_east-coast-parkway,_zeroed_khatib,_zeroed_marina-barrage,_zeroed_newton,_zeroed_pasir-panjang,_zeroed_seletar,_zeroed_sembawang,_zeroed_tai-seng,_zeroed_tengah,_zeroed_tuas-south,admiralty,ang-mo-kio,boon-lay-east,changi,choa-chu-kang-south,clementi,east-coast-parkway,marina-barrage,newton,pasir-panjang,seletar,sembawang,tai-seng,tengah,total-population
532,-0.8405293142168722,1.0734748021127065,0.8997989500700951,1.3624701623471092,1.5730664374544119,0.9999137983051127,0.8086217236714814,0.9465992069838718,1.9485468601463207,0.4345182593863344,0.6511231177871983,0.21709103473091507,1.1699331948813714,1.1624325096422106,1.0285218036795185,1.075255316774643,0.4114938451311505,0.06981197234534163,-0.3448980443490945,-0.9053444875863038,-0.3274165868729088,-0.4675576043479,-0.746991452591684,-0.3636708473125511,0.23585774448536487,-0.15291689438734946,0.05447868932594518,-0.5432086949147166,-0.6319223015005865,0.5721877851258428,-0.42212226940090913,-0.48848060689997763,-0.2889840500864744,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
533,-0.8464736516582927,-0.10734748021127219,-0.4998883055944961,0.0,0.33708566516880284,-0.6666091988700779,0.11551738909592767,0.0,0.24356835751828956,-0.43451825938633054,-0.43408207852480274,0.0,-0.31907268951310264,-0.11624325096421857,-0.10285218036795331,-0.7168368778497648,-1.1316080741106693,0.2617948962950309,1.5175513951360158,-0.20498365756671033,0.6355733745179993,0.32902201787444807,0.8512228180695934,0.27810123618018634,0.5817824363972337,1.1277620961067025,0.7445420874545846,0.18672798887693393,0.5820336987505403,0.33744407840754836,0.6974194016188929,0.3489147192142696,1.7700273067796548,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
534,-0.9237500383967605,-0.32204244063381277,-0.39991064447559543,-0.3406175405867783,-0.22472377677920055,-0.9999137983051127,0.34655216728777893,-0.47329960349193384,0.12178417875914262,-0.8690365187726611,-0.6511231177872022,-0.10854551736545946,-0.4254302526841381,-0.46497300385688256,-0.6171130822077125,-1.075255316774643,-1.4402284579590305,0.034905986172670815,0.5173470665236417,0.9736723734418737,2.214876911199089,2.0953507454109594,1.4244953281980952,0.256708833397095,0.07861924816178834,1.146876707905121,0.3631912621729679,0.08487635858042447,0.9645129865008952,0.26408667005808134,1.1929542396112645,1.9539224275999105,0.3792915657384974,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
535,-1.078302811873696,-0.10734748021127219,0.19995532223779772,0.5676959009779625,0.6741713303376057,0.0,0.4620695563837025,0.47329960349193384,0.8524892513140157,0.0,0.21704103926239945,-0.32563655209637454,0.21271512634206716,0.11624325096422271,0.20570436073590295,0.0,-0.51436730641394,0.8551966612304344,0.41387765321891345,-0.5124591439167757,-0.057779397683454456,0.6753609840580777,-0.10423136547790933,-0.7487340974081935,-0.11006694742650369,-0.4014068477667924,-0.10895737865189052,-0.7129614120755654,-0.46562695900043216,0.5868592667957361,0.16517827933079038,0.052337207882140434,-0.6682756158249717,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
536,-0.8940283511896575,0.4293899208450811,0.4998883055944961,0.6812350811735566,0.6741713303376057,0.11110153314501428,0.6931043345755579,0.47329960349193384,0.9742734300731583,0.0,0.21704103926239945,0.0,0.31907268951309886,0.4649730038568867,0.20570436073590295,0.11947281297496222,-0.4114938451311505,1.2391625091298129,-0.4483674576538228,-0.7345247729473785,-0.462235181467636,-0.34633896618362964,-0.4169254619116375,-0.49202526401109864,0.26730544375008036,0.17203150618576823,-0.38135082528161657,-0.1867279888769338,-0.44899742475041676,-0.6895596384849898,-0.4404754115487747,-0.17445735960713488,0.397353068868902,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
537,-0.959416063045284,1.0734748021127065,0.7998212889511944,1.248930982151519,1.1236188838960068,1.3332183977401517,0.8086217236714814,0.709949405237905,1.3396259663505947,0.21725912969316913,0.4340820785247989,0.43418206946183013,0.6381453790262015,0.9299460077137692,0.6171130822077089,1.4336737556995254,0.7201142289795153,2.0943591703602475,0.9829594263949192,0.30747548635006555,0.7126125714292721,0.01731694830918142,1.250776385734913,0.4492404584449163,2.4843682419125113,0.8792721427272594,1.5980415535610597,1.9691315190658476,1.9789145757518365,1.3937907586398735,0.3120034165137152,0.0,-0.34316855947768826,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
538,-0.9237500383967605,0.32204244063380894,0.19995532223779772,0.9083134415647408,0.22472377677920455,0.33330459943503893,0.9241391127674091,0.3549747026189525,0.6089208937957261,-0.1086295648465807,0.3255615588935972,0.21709103473091507,0.0,-0.23248650192844128,-0.20570436073590295,0.3584184389248824,-0.20574692256557525,1.2217095160434774,1.2933676663091043,-0.017081971463892464,1.290406548263817,0.12121863816427039,0.46904114465059243,0.6417720834927374,0.44026778970601466,0.917501366324097,0.9987759709756621,0.03395054343216982,1.3303627400012348,1.6138629836882745,1.1929542396112645,-0.5233720788214047,-0.21673803756485574,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
539,-0.9534717256038634,0.6440848812676216,0.399910644475599,0.7947742613691466,1.0112569955064086,0.0,0.8086217236714814,0.9465992069838718,0.8524892513140157,0.4345182593863344,0.4340820785247989,0.32563655209637454,0.21271512634206716,0.23248650192844542,0.5142609018397593,0.0,-0.51436730641394,0.9250086335757759,1.3278574707440136,-0.05124591439167754,-0.5200145791510905,1.4546236579712442,0.7991071353306386,-0.9412657224560147,1.8554142566182048,0.05734383539525602,0.01815956310864834,-0.42438179290212236,1.2472150687511578,1.3937907586398735,0.23859084792225288,1.7969108039534893,-0.16255352817364185,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
540,-1.0129151000180694,2.361644564647954,2.199508544615782,2.384322784107444,2.471961544571218,1.6665229971751907,2.4258651710144483,1.7748735130947582,2.8010361114603364,1.1949252133124149,2.0618898729928006,1.8452737952127838,1.9144361370786083,0.9299460077137692,1.851339246623134,1.792092194624408,1.02873461282788,-0.12217095160434763,-1.0174492308298289,-0.1879016861028177,-1.0015095598465447,-0.4502406560387186,-0.06948757698527283,-0.8129113057574673,-0.7390209327208104,-1.1277620961067025,-1.125892912736201,-1.0524668463972633,-1.1308083290010496,-0.4841588951064823,-0.9360102495411461,-0.26168603941070234,0.3251070563472834,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
541,-0.929694375838181,1.0734748021127065,0.6998436278322938,1.3624701623471092,1.1236188838960068,0.6666091988700779,1.1551738909592604,1.0649241078568532,1.2178417875914522,0.5431478242329151,0.9766846766807995,0.7598186215582047,0.5317878158551698,0.11624325096422271,0.6171130822077089,0.7168368778497648,0.10287346128278946,0.890102647403105,1.120918644134557,0.017081971463892464,0.5200145791510905,-0.05195084492754441,2.2236024635287337,1.732784625430391,-0.14151464669121905,1.3571374376877265,1.0350950971929591,0.10185163029650945,0.5155155617504785,0.05868592667957367,1.0094228181326084,-0.36636045517498333,0.07224601252161847,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
542,-0.959416063045284,0.9661273219014344,0.6998436278322938,0.9083134415647408,0.8988951071168062,0.5555076657250635,1.0396565018633326,0.9465992069838718,1.4614101451097417,0.4345182593863344,0.5426025981560005,0.32563655209637454,0.744502942197237,0.697459505785328,0.4114087214718059,0.5973640648748026,0.0,0.08726496543167696,0.25867353326182085,0.8370166017307338,1.0400291583021808,0.22512032801935922,0.22583462520213715,0.8343037085405587,-0.5346108875001607,0.22937534158102424,0.27239344662972587,1.120367933261603,-0.04988860275004627,-0.29342963339786804,-0.09176571073932804,0.6978294384285394,0.5599065970425439,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
543,-0.8761953388653957,1.7175596833803282,1.5996425779023888,2.043705243520666,1.9101521026232147,1.6665229971751907,2.079313003726669,1.8931984139677436,1.9485468601463207,1.3035547781589993,1.7363283140991994,1.6281827604818688,1.1699331948813714,2.09237851735598,1.3370783447833747,1.792092194624408,1.02873461282788,-0.29670088246770154,-0.8450002086552816,-0.2733115434222803,-1.0015095598465447,-0.08658474154590741,-1.0075698662864574,-0.9412657224560147,-0.801916331250241,-1.0513036489130276,-0.762701650563233,-0.7638872272238202,-0.8148471782507564,-0.3521155600774416,-0.8625976809496836,-0.034891471921427004,-0.2347995406952605,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
544,-0.8821396763068163,0.7514323614788938,0.8997989500700951,1.135391801955925,1.0112569955064086,-0.22220306629002462,1.5017260582470393,1.4198988104758057,1.096057608832305,0.869036518772665,0.8681641570495978,0.9769096562891197,0.4254302526841343,0.8137027567495507,0.5142609018397593,-0.2389456259499202,-0.7201142289795153,0.017452993086335487,-1.000204328612374,-0.5466230868445608,0.231117590733818,0.0,-1.1291731260106852,-0.705949291842011,-0.26730544375008036,-0.8983867545256782,-0.9987759709756622,-0.7469119555077353,-0.43236789050040125,-0.5281733401161625,-0.6974194016188932,0.819949590153534,-0.3792915657384976,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
545,-0.8048632895683485,0.4293899208450811,0.2999329833566984,0.4541567207823724,0.4494475535584051,0.0,0.5775869454796302,0.5916245043649194,0.7307050725548687,0.10862956484658456,0.0,0.1085455173654556,0.10635756317103169,0.697459505785328,0.0,0.0,-0.51436730641394,-1.116991557525465,-0.5173470665236417,0.40996731513342066,-0.038519598455636364,-0.9697491053141629,-0.3648097791726828,-0.620379680709646,-0.7390209327208104,0.11468767079051204,-0.03631912621729684,0.6790108686433958,-0.7483290412506945,-0.9976607535527514,-0.5322411222881027,-0.8897325339963879,-0.4154145719993069,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
546,-0.769197264919825,-0.10734748021127219,-0.09997766111889708,0.2270783603911842,0.22472377677920455,-0.8888122651601025,0.34655216728777893,0.5916245043649194,0.24356835751828956,0.10862956484658456,0.0,0.1085455173654556,-0.31907268951310264,0.11624325096422271,-0.20570436073590295,-0.9557825037996851,-1.3373549966762446,1.5184103985111794,1.2761227640916497,0.49537717245288326,1.0785487567578174,0.5714592942029888,2.4668089829771893,0.34227844452946005,0.26730544375008036,2.17906574501973,3.0326470391442832,1.5787002695958954,1.0476606577509724,0.10270037168925397,1.4315450875335172,0.38380619113569675,0.3251070563472834,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
547,-0.6384218412085719,0.32204244063380894,0.2999329833566984,0.3406175405867783,0.22472377677920455,-0.44440613258004924,0.5775869454796302,0.47329960349193384,0.6089208937957261,0.0,0.0,0.0,0.0,0.5812162548211053,-0.20570436073590295,-0.4778912518998404,-0.9258611515450905,2.391060052827949,2.0176535594422025,2.767279377150589,0.828171366796181,4.034848956039285,1.8414207901097326,1.390506180900931,2.374301294486008,2.3510972512054984,1.7251584953215984,1.2561701069902822,1.496658082501389,2.772910035609853,1.9637862098216203,3.9252905911605347,2.329933903822199,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
548,-0.51953509238016,0.21469496042254055,-0.09997766111889708,0.11353918019559411,0.0,-1.777624530320205,0.23103477819185125,0.3549747026189525,0.24356835751828956,-1.3035547781589956,-0.3255615588936011,-0.21709103473091507,-0.31907268951310264,0.4649730038568867,-0.41140872147180957,-1.9115650075993702,-2.160342686938549,0.4712308133310558,1.120918644134557,1.434885602966972,1.945239722009635,0.7099948806764408,1.8066770016170963,4.171518542702793,0.6918493838237373,2.4084410866007544,2.4515410196675345,1.8503046170532536,1.5465466852514356,1.085689643572112,1.5783702247164422,0.5931550226642585,3.305255072864049,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
549,-0.6978652156227778,0.21469496042254055,0.19995532223779772,0.2270783603911842,0.22472377677920455,0.0,0.4620695563837025,0.23664980174596692,0.3653525362774322,-0.9776660836192457,0.0,0.0,-0.21271512634207093,0.4649730038568867,-0.20570436073590295,0.0,-0.51436730641394,-0.5061367995037263,-1.000204328612374,-0.6149509727001309,-1.0015095598465447,-0.5541423458938074,-0.8164790295769568,-0.8556961113236498,-1.0220502261032482,-0.6307821893478166,-0.671903835019991,-0.3055548908895281,-0.9645129865008952,-0.9389748268731777,-0.9910696759847429,-0.19190309556784846,-0.05418450939121405,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
550,-0.4125370184345893,0.7514323614788938,0.5998659667133968,0.5676959009779625,0.5618094419480034,0.22220306629002462,0.9241391127674091,0.5916245043649194,0.7307050725548687,-0.5431478242329151,0.3255615588935972,0.21709103473091507,0.10635756317103169,0.8137027567495507,0.10285218036794964,0.2389456259499202,-0.3086203838483647,0.6283077511080741,3.5179600523607637,1.9302627754198554,3.0623080772230886,1.9741321072466893,3.4743788492636463,2.1820250838753075,2.783121384927307,3.3450570647232696,2.2517858254724024,0.7129614120755657,1.9622850415018214,2.3914515121926243,3.9642787039389717,1.5177790285820734,1.2281822128675155,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
551,-0.6027558165600483,-0.7514323614788977,-0.9997766111889922,-0.7947742613691466,-0.8988951071168022,-1.2221168645951415,-0.5775869454796302,-0.5916245043649194,-0.85248925131402,-0.5431478242329151,-1.1937257159432026,-0.9769096562891236,-1.2762907580524105,-2.092378517355976,-1.2342261644154213,-1.3142009427245676,-1.6459753805246093,0.9948206059211175,0.0,-0.5466230868445608,-0.4814949806954541,-0.12121863816427039,0.017371894246318326,-0.2781012361801862,0.7232970830884528,0.4969799067588857,1.2530098544967396,-0.03395054343216967,-0.232813479500216,0.8069314918441371,-0.146825137182925,-0.36636045517498333,-0.6140911064337579,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
552,-0.5908671416772071,-0.21469496042254438,-0.5998659667133932,-0.5676959009779625,-0.5618094419480034,0.5555076657250635,-0.4620695563837025,-0.47329960349193384,-0.3653525362774365,0.10862956484658456,-1.3022462355744044,-0.8683641389236642,-0.8508605053682724,-1.1624325096422106,-0.9256696233115688,0.5973640648748026,0.0,1.6929403293745333,1.258877861874195,1.3323937741836172,-0.1540783938225453,1.6451100893722408,1.337635856966504,-0.4064556528787336,0.1729623459559344,0.4969799067588857,0.853499466106475,0.9336399443846691,0.7815881097507255,0.3814585234172284,0.5138879801402368,2.023705371442765,2.8175944883431243,0.04101333333333333,0.06600666666666667,0.05935,0.022676666666666668,0.028945,0.0727,0.09284166666666667,0.02843,0.042365,0.016416666666666666,0.03784166666666667,0.043331666666666664,0.07725333333333333,0.000175,0.846122
